date,country_code,article,qid,pageviews,lang_code,instance_of,summary,category
2023-03-23,DE,Lance_Reddick,Q322056,5688,de,human,Lance Reddick American actor (1962–2023) television actor,current
2023-03-05,DE,Shah_Rukh_Khan,Q9535,5681,de,human,"Shah Rukh Khan Indian actor, producer and television personality television presenter",current
2023-03-30,DE,Nils_Petersen,Q159123,5680,de,human,Nils Petersen German association football player association football player,current
2023-03-31,DE,Christina_Luft,Q86451825,5675,de,human,Christina Hänni German dancer dancer,current
2023-03-13,DE,Franziskus_(Papst),Q450675,5672,de,human,Pope Francis 266th pope of the Catholic Church (2013–2025) Latin Catholic priest,current
2023-03-10,DE,Kleopatra_VII.,Q635,5671,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-12,DE,Kleopatra_VII.,Q635,5669,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-22,DE,Lars_Eidinger,Q1806191,5666,de,human,Lars Eidinger German actor stage actor,historical
2023-03-04,DE,Kleopatra_VII.,Q635,5665,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-07,DE,Evelyn_Hamann,Q70282,5656,de,human,Evelyn Hamann German actress (1942-2007) television actor,historical
2023-03-03,DE,Zsolt_Sándor_Cseke,Q110716155,5648,de,human,Zsolt Sándor Cseke No description found dancer,historical
2023-03-02,DE,Lewis_Capaldi,Q42315001,5644,de,human,Lewis Capaldi Scottish singer-songwriter singer-songwriter,current
2023-03-21,DE,Nora_Waldstätten,Q112372,5640,de,human,No label found Austrian actress stage actor,historical
2023-03-15,DE,Kleopatra_VII.,Q635,5636,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-31,DE,Campino,Q506601,5634,de,human,Campino German singer singer,current
2023-03-26,DE,Alvaro_Soler,Q20203583,5629,de,human,Alvaro Soler German-Spanish singer singer,current
2023-03-11,DE,Katja_Riemann,Q62346,5628,de,human,Katja Riemann German actress composer,current
2023-03-09,DE,Ralf_Moeller,Q61112,5623,de,human,Ralf Moeller German actor and bodybuilder actor,current
2023-03-14,DE,Jonathan_Ke_Quan,Q445017,5621,en,human,Ke Huy Quan American actor and stunt choreographer actor,current
2023-03-19,DE,Kleopatra_VII.,Q635,5616,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-18,DE,Klaus_Quirini,Q1233592,5614,de,human,Klaus Quirini German disc jockey (1941–2023) disc jockey,historical
2023-03-11,DE,Johannes_B._Kerner,Q96551,5613,de,human,Johannes B. Kerner German television host (born 1964) television presenter,current
2023-03-03,DE,Joachim_Llambi,Q1690281,5612,de,human,Joachim Llambi Spanish dancer dancer,current
2023-03-26,DE,Sharon_Tate,Q228699,5611,de,human,Sharon Tate American actress and model (1943–1969) actor,historical
2023-03-22,DE,Thomas_Heinze,Q2424639,5611,de,human,Thomas Heinze German actor actor,historical
2023-03-24,DE,Wincent_Weiss,Q20827583,5609,de,human,Wincent Weiss German pop singer singer,current
2023-03-09,DE,Cara_Delevingne,Q1395624,5608,de,human,Cara Delevingne English model and actor (born 1992) supermodel,current
2023-03-26,DE,Franz-Josef_Bode,Q74278,5602,de,human,Franz-Josef Hermann Bode Roman Catholic bishop theologian,historical
2023-03-18,DE,Nina_Chuba,Q26772552,5586,de,human,"Nina Chuba German singer, rapper and actress television actor",current
2023-03-03,DE,Kleopatra_VII.,Q635,5584,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-03,DE,Malika_Dzumaev,Q105465201,5583,de,human,Malika Dzumaev No description found dancer,current
2023-03-09,DE,Laura_Papendick,Q88685101,5579,de,human,Laura Papendick German television presenter and journalist television presenter,current
2023-03-08,DE,Klaas_Heufer-Umlauf,Q109360,5575,de,human,Klaas Heufer-Umlauf German television host and actor actor,current
2023-03-09,DE,Georg_Friedrich_Prinz_von_Preußen,Q57355,5574,de,human,"Prince Georg Friedrich, Prince of Prussia Head of the Imperial and Royal House of Hohenzollern business manager",historical
2023-03-04,DE,Victoria_Swarovski,Q2522796,5566,de,human,Victoria Swarovski Austrian singer singer,current
2023-03-24,DE,Leo_Reisinger,Q1818715,5566,de,human,Leo Reisinger German actor and musician actor,historical
2023-03-28,DE,Kevin_Schade,Q103845834,5566,de,human,Kevin Schade German association football player association football player,current
2023-03-07,DE,Ricarda_Lang,Q42841188,5565,de,human,Ricarda Lang German politician (born 1994) politician,current
2023-03-02,DE,Chris_Brown_(Sänger),Q155700,5564,de,human,Chris Brown American singer singer,current
2023-03-21,DE,Sahra_Wagenknecht,Q77193,5557,de,human,Sahra Wagenknecht German politician (born 1969) politician,current
2023-03-12,DE,Leonie_Benesch,Q112082,5552,de,human,Leonie Benesch German actress actor,current
2023-03-17,DE,Sally_Özcan,Q45115979,5549,de,human,Saliha Özcan German YouTuber YouTuber,current
2023-03-03,DE,Ilse_DeLange,Q463462,5547,de,human,Ilse DeLange Dutch country and pop singer singer,current
2023-03-15,DE,Pedro_Pascal,Q14752155,5544,de,human,Pedro Pascal Chilean-American actor (born 1975) actor,current
2023-03-04,DE,Ricarda_Lang,Q42841188,5542,de,human,Ricarda Lang German politician (born 1994) politician,current
2023-03-22,DE,Lucy_Salani,Q98841257,5538,de,human,Lucy Salani Italian LGBT rights activist and antifascist (1924–2023) tapissier,historical
2023-03-07,DE,Ottilie_von_Faber-Castell,Q67540235,5537,de,human,Ottilie von Faber-Castell No description found businessperson,historical
2023-03-10,DE,Anna-Maria_Zimmermann,Q96091,5536,de,human,Anna-Maria Zimmermann German singer singer,current
2023-03-24,DE,Marion_Game,Q3293631,5534,de,human,Marion Game French actress (1938–2023) film actor,historical
2023-03-26,DE,Lamia_Messari-Becker,Q26485173,5529,de,human,Lamia Messari-Becker German university teacher university teacher,current
2023-03-23,DE,Gayleen_Aiken,Q5528825,5528,de,human,"Gayleen Aiken Artist, musician and historian (1934-2005) painter",historical
2023-03-20,DE,Nina_Chuba,Q26772552,5518,de,human,"Nina Chuba German singer, rapper and actress television actor",current
2023-03-13,DE,Austin_Butler,Q469954,5510,de,human,Austin Butler American actor (born 1991) actor,current
2023-03-04,DE,Julia_Beautx,Q26709107,5505,de,human,Julia Beautx German YouTuber YouTuber,current
2023-03-17,DE,Kleopatra_VII.,Q635,5505,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-25,DE,Eminem,Q5608,5505,de,human,Eminem American rapper rapper,current
2023-03-10,DE,Ricarda_Lang,Q42841188,5505,de,human,Ricarda Lang German politician (born 1994) politician,current
2023-03-04,DE,Tom_Sizemore,Q349852,5504,en,human,Tom Sizemore American actor (1961–2023) actor,historical
2023-03-31,DE,Boris_Becker,Q76334,5502,de,human,Boris Becker German tennis player (born 1967) tennis player,current
2023-03-13,DE,Marianne_Bachmeier,Q102142,5502,de,human,Marianne Bachmeier Vigilante justice in Germany (1950-1996) restaurateur,historical
2023-03-20,DE,Günther_Jauch,Q62398,5501,de,human,"Günther Jauch German television presenter, producer, and journalist television presenter",current
2023-03-09,DE,Vito_von_Eichborn,Q2528711,5490,de,human,Vito von Eichborn German publisher (1943–2023) publisher,historical
2023-03-24,DE,Wolke_Hegenbarth,Q72961,5490,de,human,Wolke Hegenbarth actress film actor,current
2023-03-10,DE,Chaim_Topol,Q319133,5490,de,human,Chaim Topol Israeli actor (1935–2023) actor,historical
2023-03-05,DE,Philipp_Amthor,Q40998607,5489,de,human,Philipp Amthor German politician politician,current
2023-03-25,DE,Kleopatra_VII.,Q635,5489,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-29,DE,Josef_Fritzl,Q3810134,5489,de,human,Josef Fritzl Austrian kidnapper and rapist criminal,historical
2023-03-19,DE,Nina_Chuba,Q26772552,5488,de,human,"Nina Chuba German singer, rapper and actress television actor",current
2023-03-03,DE,Alina_Süggeler,Q2647101,5483,de,human,Alina Süggeler German singer singer,current
2023-03-14,DE,Gerti_Ransohoff,Q116879291,5480,de,human,Gerti Ransohoff German carnival speaker ,historical
2023-03-31,DE,Kleopatra_VII.,Q635,5480,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-29,DE,Keanu_Reeves,Q43416,5480,de,human,Keanu Reeves Canadian actor and musician (born 1964) television actor,current
2023-03-31,DE,Zsolt_Sándor_Cseke,Q110716155,5479,de,human,Zsolt Sándor Cseke No description found dancer,historical
2023-03-26,DE,Wladimir_Wladimirowitsch_Putin,Q7747,5474,de,human,"Vladimir Putin 2nd and 4th President of Russia (2000-2008, 2012-present), 7th and 11th Prime Minister of Russia (1999-2000, 2008-2012), Director of the Federal Security Service (1998-1999) and Deputy Mayor of Saint Petersburg (1994-1996) judoka",current
2023-03-12,DE,Bill_Kaulitz,Q155041,5471,de,human,Bill Kaulitz German singer singer,current
2023-03-24,DE,Lukas_Podolski,Q134976,5464,de,human,Lukas Podolski German association football player (born 1985) association football player,current
2023-03-12,DE,Lenn_Kudrjawizki,Q1817916,5464,de,human,Lenn Kudrjawizki German actor and musician (born 1975) actor,current
2023-03-06,DE,Ricarda_Lang,Q42841188,5463,de,human,Ricarda Lang German politician (born 1994) politician,current
2023-03-06,DE,Jasna_Fritzi_Bauer,Q1683837,5462,de,human,Jasna Fritzi Bauer Swiss-Chilean actress stage actor,current
2023-03-18,DE,Thomas_Heinze,Q2424639,5461,de,human,Thomas Heinze German actor actor,historical
2023-03-31,DE,Philipp_Boy,Q61437,5456,de,human,Philipp Boy German gymnast artistic gymnast,current
2023-03-04,DE,Cate_Blanchett,Q80966,5456,de,human,Cate Blanchett Australian actor and producer (born 1969) film producer,current
2023-03-19,DE,Dwayne_Johnson,Q10738,5454,de,human,Dwayne Johnson American actor and professional wrestler (born 1972) professional wrestler,current
2023-03-18,DE,Jens_Knossalla,Q18222351,5453,de,human,Jens Knossalla German entertainer and television presenter poker player,current
2023-03-06,DE,Nina_Chuba,Q26772552,5447,de,human,"Nina Chuba German singer, rapper and actress television actor",current
2023-03-01,DE,Katharina_Althaus,Q87758,5444,de,human,Katharina Schmid German female ski jumper ski jumper,current
2023-03-11,DE,Lady_Gaga,Q19848,5440,de,human,"Lady Gaga American singer, songwriter, and actress (born 1986) singer",current
2023-03-26,DE,Dakota_Johnson,Q2315802,5432,de,human,Dakota Johnson American actress (born 1989) actor,current
2023-03-26,DE,Gabriel_Basso,Q4025857,5431,de,human,Gabriel Basso American actor (born 1994) actor,current
2023-03-29,DE,Amanda_Lear,Q454010,5430,de,human,"Amanda Lear French singer, actress, television presenter painter",current
2023-03-07,DE,Kleopatra_VII.,Q635,5428,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-05,DE,Jake_Gyllenhaal,Q133313,5427,de,human,Jake Gyllenhaal American actor (born 1980) film actor,current
2023-03-21,DE,Klaus_Barkowsky,Q19287990,5427,de,human,Klaus Barkowsky German pimp and oil painter procurer,historical
2023-03-17,DE,Felicitas_Woll,Q63003,5427,de,human,Felicitas Woll German actress film actor,current
2023-03-13,DE,Alexei_Anatoljewitsch_Nawalny,Q155979,5426,de,human,Alexei Navalny Russian jurist and opposition leader (1976–2024) politician,current
2023-03-21,DE,Claudia_Porsche,Q1097523,5418,de,human,"Claudia Porsche German lobbyist and former prosecutor, professor and politician politician",historical
2023-03-06,DE,Klaus-Michael_Bonsack,Q568608,5417,de,human,Klaus Bonsack East German luger (1941–2023) luger,historical
2023-03-09,DE,Alexander_Karim,Q5900246,5413,de,human,Alexander Karim Swedish actor actor,current
2023-03-24,DE,Nadja_Abd_el_Farrag,Q97160,5412,de,human,Nadja Abd el Farrag German television personality (1965–2025) singer,current
2023-03-26,DE,Freddie_Mercury,Q15869,5407,de,human,"Freddie Mercury British singer, songwriter and musician, frontman of the rock band Queen (1946–1991) singer-songwriter",historical
2023-03-22,DE,Katja_Riemann,Q62346,5406,de,human,Katja Riemann German actress composer,current
2023-03-27,DE,Jasna_Fritzi_Bauer,Q1683837,5406,de,human,Jasna Fritzi Bauer Swiss-Chilean actress stage actor,current
2023-03-01,DE,Kleopatra_VII.,Q635,5404,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-11,DE,Traute_Lafrenz,Q66335,5402,de,human,Traute Lafrenz anti-Nazi resistance fighter (1919–2023) physician,historical
2023-03-13,DE,Thomas_Hornauer,Q2424809,5402,de,human,Thomas Hornauer German television producer and entrepreneur television producer,current
2023-03-11,DE,Monica_Ivancan,Q106843,5400,de,human,Monica Ivancan German actress actor,current
2023-03-06,DE,Kleopatra_VII.,Q635,5399,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-13,DE,Ralph_Fiennes,Q28493,5396,de,human,"Ralph Fiennes English actor, director and producer (born 1962) film actor",current
2023-03-23,DE,Robert_Habeck,Q109943,5387,de,human,"Robert Habeck German politician and writer, Vice Chancellor of Germany from 2021 to 2025 (born 1969) politician",current
2023-03-08,DE,Agnetha_Fältskog,Q173144,5376,de,human,Agnetha Fältskog Swedish singer (born 1950) schlager singer,current
2023-03-16,DE,Kleopatra_VII.,Q635,5376,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-13,DE,Colin_Farrell,Q172035,5373,de,human,Colin Farrell Irish actor (born 1976) actor,current
2023-03-31,DE,"Philip,_Duke_of_Edinburgh",Q80976,5370,de,human,"Prince Philip, Duke of Edinburgh consort of Elizabeth II from 1952 to 2021 polo player",historical
2023-03-13,DE,Nina_Chuba,Q26772552,5365,de,human,"Nina Chuba German singer, rapper and actress television actor",current
2023-03-30,DE,Luna_Schweiger,Q92071,5364,de,human,Luna Schweiger German child actress actor,current
2023-03-07,DE,Mario_Gómez,Q45766,5364,de,human,Mario Gómez German association football player association football player,current
2023-03-21,DE,Stormy_Daniels,Q233240,5363,de,human,Stormy Daniels American pornographic actress and director (born 1979) pornographic actor,current
2023-03-23,DE,Peter_Werner_(Regisseur),Q3376961,5363,de,human,Peter Werner American film and television director (1947–2023) film director,historical
2023-03-29,DE,Andreas_Brehme,Q159045,5354,de,human,Andreas Brehme German footballer (1960–2024) association football player,historical
2023-03-25,DE,Katja_Krasavice,Q44305762,5354,de,human,"Katja Krasavice German singer, rapper and former YouTuber singer",current
2023-03-18,DE,Sebastian_Ströbel,Q87606,5353,de,human,Sebastian Ströbel actor actor,current
2023-03-30,DE,Nancy_Faeser,Q1288810,5349,de,human,Nancy Faeser German politician politician,current
2023-03-27,DE,Dieter_Nuhr,Q76152,5348,de,human,Dieter Nuhr German kabarett artist artist,current
2023-03-30,DE,Robert_Habeck,Q109943,5344,de,human,"Robert Habeck German politician and writer, Vice Chancellor of Germany from 2021 to 2025 (born 1969) politician",current
2023-03-18,DE,Apache_207,Q66725900,5337,de,human,Apache 207 German rapper rapper,current
2023-03-11,DE,Maria_Stuart,Q131412,5336,de,human,"Mary, Queen of Scots Queen of Scotland from 1542 to 1567 (1542–1587) politician",historical
2023-03-24,DE,Stephanie_Stumph,Q109867,5335,de,human,Stephanie Stumph German actress and television presenter film actor,current
2023-03-09,DE,Kleopatra_VII.,Q635,5332,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-26,DE,Anna_Ermakova,Q31836104,5325,de,human,Anna Ermakova British model model,current
2023-03-31,DE,Anna_Fischer,Q99913,5325,de,human,Anna Fischer German actress actor,current
2023-03-24,DE,Rebecca_Mir,Q2134945,5325,de,human,Rebecca Mir German model and TV presenter (born 1991) model,current
2023-03-21,DE,Uwe_Jellinek,Q2504342,5323,de,human,Uwe Jellinek German actor and voice actor (1953–2023) voice actor,historical
2023-03-25,DE,Kitty_O’Neil,Q6418591,5320,de,human,Kitty O'Neil American racing driver and stuntwoman (1946–2018) engineer,historical
